state.fips,county.fips,report.month.19,labor.force.19,unemployment.19,unemployment.rate.19,report.month.20,labor.force.20,unemployment.20,unemployment.rate.20,unemp.rate.diff
29,161,2019-09-01,19791,515,2.6,2020-09-01,19558,640,3.3,0.7
29,223,2019-09-01,5234,183,3.5,2020-09-01,5016,210,4.2,0.7
30,019,2019-09-01,883,17,1.9,2020-09-01,870,23,2.6,0.7
30,039,2019-09-01,1635,71,4.3,2020-09-01,1569,79,5,0.7
32,011,2019-09-01,1150,28,2.4,2020-09-01,1003,31,3.1,0.7
36,045,2019-09-01,43876,2064,4.7,2020-09-01,41926,2262,5.4,0.7
40,103,2019-09-01,5620,140,2.5,2020-09-01,5667,181,3.2,0.7
40,151,2019-09-01,4652,95,2,2020-09-01,4728,127,2.7,0.7
46,009,2019-09-01,2881,85,3,2020-09-01,2900,108,3.7,0.7
46,089,2019-09-01,1027,41,4,2020-09-01,1029,48,4.7,0.7
46,109,2019-09-01,4952,162,3.3,2020-09-01,4971,197,4,0.7
46,127,2019-09-01,8453,289,3.4,2020-09-01,8523,348,4.1,0.7
47,025,2019-09-01,13129,498,3.8,2020-09-01,12777,578,4.5,0.7
47,161,2019-09-01,5572,213,3.8,2020-09-01,5431,243,4.5,0.7
48,045,2019-09-01,573,21,3.7,2020-09-01,550,24,4.4,0.7
50,009,2019-09-01,2668,80,3,2020-09-01,2527,94,3.7,0.7
72,063,2019-09-01,17687,1036,5.9,2020-09-01,17054,1118,6.6,0.7
08,025,2019-09-01,1539,60,3.9,2020-09-01,1460,66,4.5,0.6
12,013,2019-09-01,4896,178,3.6,2020-09-01,4629,195,4.2,0.6
12,043,2019-09-01,5183,207,4,2020-09-01,5099,233,4.6,0.6
13,183,2019-09-01,8147,278,3.4,2020-09-01,7820,310,4,0.6
13,219,2019-09-01,19558,426,2.2,2020-09-01,18299,519,2.8,0.6
16,033,2019-09-01,388,13,3.4,2020-09-01,397,16,4,0.6
19,149,2019-09-01,15146,331,2.2,2020-09-01,14103,390,2.8,0.6
20,089,2019-09-01,1330,30,2.3,2020-09-01,1224,35,2.9,0.6
20,093,2019-09-01,2131,38,1.8,2020-09-01,2083,51,2.4,0.6
20,117,2019-09-01,5610,125,2.2,2020-09-01,5511,152,2.8,0.6
21,007,2019-09-01,3493,162,4.6,2020-09-01,3071,160,5.2,0.6
21,017,2019-09-01,9735,336,3.5,2020-09-01,9239,383,4.1,0.6
21,047,2019-09-01,25239,1353,5.4,2020-09-01,23916,1428,6,0.6
21,181,2019-09-01,3321,135,4.1,2020-09-01,3134,147,4.7,0.6
21,185,2019-09-01,33523,959,2.9,2020-09-01,31211,1078,3.5,0.6
21,211,2019-09-01,25676,819,3.2,2020-09-01,24001,918,3.8,0.6
21,215,2019-09-01,10287,336,3.3,2020-09-01,9586,378,3.9,0.6
21,217,2019-09-01,12692,501,3.9,2020-09-01,11133,506,4.5,0.6
22,125,2019-09-01,5384,230,4.3,2020-09-01,5304,261,4.9,0.6
27,033,2019-09-01,5924,190,3.2,2020-09-01,6056,229,3.8,0.6
27,051,2019-09-01,3275,100,3.1,2020-09-01,3317,122,3.7,0.6
27,133,2019-09-01,5678,106,1.9,2020-09-01,5621,139,2.5,0.6
27,165,2019-09-01,6319,177,2.8,2020-09-01,6439,217,3.4,0.6
28,029,2019-09-01,11185,719,6.4,2020-09-01,11303,791,7,0.6
28,073,2019-09-01,30742,1265,4.1,2020-09-01,31696,1474,4.7,0.6
29,027,2019-09-01,21251,465,2.2,2020-09-01,21003,584,2.8,0.6
29,125,2019-09-01,3821,95,2.5,2020-09-01,3850,120,3.1,0.6
29,137,2019-09-01,3890,121,3.1,2020-09-01,3723,136,3.7,0.6
29,157,2019-09-01,9847,205,2.1,2020-09-01,9717,263,2.7,0.6
29,203,2019-09-01,3169,121,3.8,2020-09-01,3195,142,4.4,0.6
29,205,2019-09-01,3010,55,1.8,2020-09-01,3065,73,2.4,0.6
30,001,2019-09-01,5056,124,2.5,2020-09-01,5038,154,3.1,0.6
30,027,2019-09-01,6037,146,2.4,2020-09-01,5632,171,3,0.6
31,109,2019-09-01,177441,4573,2.6,2020-09-01,179770,5722,3.2,0.6
36,109,2019-09-01,49325,1813,3.7,2020-09-01,49621,2155,4.3,0.6
38,003,2019-09-01,5151,99,1.9,2020-09-01,4881,124,2.5,0.6
38,067,2019-09-01,3347,87,2.6,2020-09-01,3096,98,3.2,0.6
38,073,2019-09-01,2796,38,1.4,2020-09-01,2665,54,2,0.6
46,013,2019-09-01,20572,602,2.9,2020-09-01,20650,718,3.5,0.6
46,061,2019-09-01,1722,62,3.6,2020-09-01,1728,73,4.2,0.6
46,077,2019-09-01,2624,68,2.6,2020-09-01,2633,84,3.2,0.6
46,083,2019-09-01,34422,839,2.4,2020-09-01,34078,1007,3,0.6
46,085,2019-09-01,1696,68,4,2020-09-01,1700,78,4.6,0.6
55,015,2019-09-01,27410,681,2.5,2020-09-01,27151,845,3.1,0.6
55,091,2019-09-01,4141,111,2.7,2020-09-01,3944,130,3.3,0.6
55,099,2019-09-01,6359,202,3.2,2020-09-01,6303,239,3.8,0.6
55,103,2019-09-01,9116,246,2.7,2020-09-01,8975,300,3.3,0.6
56,003,2019-09-01,5489,202,3.7,2020-09-01,5413,231,4.3,0.6
56,015,2019-09-01,6696,226,3.4,2020-09-01,6829,270,4,0.6
72,067,2019-09-01,5236,439,8.4,2020-09-01,5134,463,9,0.6
02,282,2019-09-01,273,17,6.2,2020-09-01,223,15,6.7,0.5
12,067,2019-09-01,2895,85,2.9,2020-09-01,2767,94,3.4,0.5
13,001,2019-09-01,9455,336,3.6,2020-09-01,9061,373,4.1,0.5
13,267,2019-09-01,9609,322,3.4,2020-09-01,9032,355,3.9,0.5
20,063,2019-09-01,1537,27,1.8,2020-09-01,1420,33,2.3,0.5
20,101,2019-09-01,828,22,2.7,2020-09-01,750,24,3.2,0.5
20,179,2019-09-01,1493,27,1.8,2020-09-01,1433,33,2.3,0.5
20,189,2019-09-01,2714,64,2.4,2020-09-01,2829,82,2.9,0.5
21,003,2019-09-01,9055,337,3.7,2020-09-01,8131,344,4.2,0.5
21,127,2019-09-01,5258,343,6.5,2020-09-01,4902,344,7,0.5
21,161,2019-09-01,7054,381,5.4,2020-09-01,6400,375,5.9,0.5
21,219,2019-09-01,5456,182,3.3,2020-09-01,5066,194,3.8,0.5
21,225,2019-09-01,6103,234,3.8,2020-09-01,5454,235,4.3,0.5
22,031,2019-09-01,10863,692,6.4,2020-09-01,10776,746,6.9,0.5
22,043,2019-09-01,8198,470,5.7,2020-09-01,8222,512,6.2,0.5
27,069,2019-09-01,2372,63,2.7,2020-09-01,2289,73,3.2,0.5
27,101,2019-09-01,4847,140,2.9,2020-09-01,4599,156,3.4,0.5
28,039,2019-09-01,8827,655,7.4,2020-09-01,8740,689,7.9,0.5
28,089,2019-09-01,53268,2307,4.3,2020-09-01,53955,2584,4.8,0.5
28,111,2019-09-01,4293,285,6.6,2020-09-01,4410,311,7.1,0.5
28,123,2019-09-01,12617,559,4.4,2020-09-01,12831,635,4.9,0.5
29,007,2019-09-01,10529,276,2.6,2020-09-01,10387,317,3.1,0.5
29,011,2019-09-01,5127,132,2.6,2020-09-01,5133,160,3.1,0.5
29,013,2019-09-01,7813,251,3.2,2020-09-01,7614,278,3.7,0.5
29,029,2019-09-01,19198,659,3.4,2020-09-01,18285,715,3.9,0.5
29,063,2019-09-01,4755,106,2.2,2020-09-01,4673,126,2.7,0.5
29,065,2019-09-01,6302,176,2.8,2020-09-01,6300,205,3.3,0.5
29,117,2019-09-01,7202,139,1.9,2020-09-01,7342,176,2.4,0.5
29,135,2019-09-01,7194,159,2.2,2020-09-01,7178,191,2.7,0.5
29,141,2019-09-01,8051,256,3.2,2020-09-01,7911,290,3.7,0.5
30,011,2019-09-01,661,15,2.3,2020-09-01,644,18,2.8,0.5
30,097,2019-09-01,1830,42,2.3,2020-09-01,1791,51,2.8,0.5
30,099,2019-09-01,2762,76,2.8,2020-09-01,2683,88,3.3,0.5
31,093,2019-09-01,3326,93,2.8,2020-09-01,3244,107,3.3,0.5
38,043,2019-09-01,1230,28,2.3,2020-09-01,1196,34,2.8,0.5
38,069,2019-09-01,1651,40,2.4,2020-09-01,1569,45,2.9,0.5
38,077,2019-09-01,8498,149,1.8,2020-09-01,8172,185,2.3,0.5
39,075,2019-09-01,20666,619,3,2020-09-01,20932,727,3.5,0.5
40,041,2019-09-01,18117,618,3.4,2020-09-01,18669,735,3.9,0.5
40,075,2019-09-01,3485,135,3.9,2020-09-01,3460,153,4.4,0.5
46,011,2019-09-01,19110,555,2.9,2020-09-01,19126,653,3.4,0.5
46,087,2019-09-01,3068,79,2.6,2020-09-01,3048,95,3.1,0.5
46,117,2019-09-01,1838,45,2.4,2020-09-01,1837,53,2.9,0.5
46,129,2019-09-01,2110,96,4.5,2020-09-01,2121,107,5,0.5
49,009,2019-09-01,431,11,2.6,2020-09-01,423,13,3.1,0.5
55,019,2019-09-01,17508,407,2.3,2020-09-01,17088,480,2.8,0.5
55,119,2019-09-01,10805,255,2.4,2020-09-01,10604,309,2.9,0.5
72,023,2019-09-01,13350,1130,8.5,2020-09-01,13062,1177,9,0.5
12,051,2019-09-01,15621,1114,7.1,2020-09-01,15144,1139,7.5,0.4
13,083,2019-09-01,8339,232,2.8,2020-09-01,7908,254,3.2,0.4
13,111,2019-09-01,11499,338,2.9,2020-09-01,12047,399,3.3,0.4
13,161,2019-09-01,5984,254,4.2,2020-09-01,5597,259,4.6,0.4
19,035,2019-09-01,6277,150,2.4,2020-09-01,5839,163,2.8,0.4
19,143,2019-09-01,3530,60,1.7,2020-09-01,3215,69,2.1,0.4
19,167,2019-09-01,21556,294,1.4,2020-09-01,19407,343,1.8,0.4
20,081,2019-09-01,2299,40,1.7,2020-09-01,2287,49,2.1,0.4
21,129,2019-09-01,2034,97,4.8,2020-09-01,1885,98,5.2,0.4
22,021,2019-09-01,3808,230,6,2020-09-01,3769,242,6.4,0.4
27,151,2019-09-01,4905,163,3.3,2020-09-01,4796,176,3.7,0.4
27,167,2019-09-01,3477,80,2.3,2020-09-01,3390,93,2.7,0.4
28,147,2019-09-01,4890,355,7.3,2020-09-01,5014,386,7.7,0.4
29,103,2019-09-01,1740,35,2,2020-09-01,1735,42,2.4,0.4
29,115,2019-09-01,5037,188,3.7,2020-09-01,5052,208,4.1,0.4
29,121,2019-09-01,7419,189,2.5,2020-09-01,7431,213,2.9,0.4
29,133,2019-09-01,5685,185,3.3,2020-09-01,5690,210,3.7,0.4
29,151,2019-09-01,7018,115,1.6,2020-09-01,6962,136,2,0.4
29,163,2019-09-01,7419,221,3,2020-09-01,7395,248,3.4,0.4
29,195,2019-09-01,10476,248,2.4,2020-09-01,10778,305,2.8,0.4
29,217,2019-09-01,9238,251,2.7,2020-09-01,9373,291,3.1,0.4
30,105,2019-09-01,4101,133,3.2,2020-09-01,3925,140,3.6,0.4
31,023,2019-09-01,4536,113,2.5,2020-09-01,4390,128,2.9,0.4
31,043,2019-09-01,10721,325,3,2020-09-01,10695,361,3.4,0.4
31,153,2019-09-01,96399,2605,2.7,2020-09-01,95323,2914,3.1,0.4
31,159,2019-09-01,8860,238,2.7,2020-09-01,8909,276,3.1,0.4
36,049,2019-09-01,11695,477,4.1,2020-09-01,11049,494,4.5,0.4
38,037,2019-09-01,1183,18,1.5,2020-09-01,1163,22,1.9,0.4
38,051,2019-09-01,1107,25,2.3,2020-09-01,1049,28,2.7,0.4
38,087,2019-09-01,402,9,2.2,2020-09-01,379,10,2.6,0.4
38,091,2019-09-01,974,16,1.6,2020-09-01,943,19,2,0.4
38,099,2019-09-01,5104,128,2.5,2020-09-01,4802,141,2.9,0.4
38,103,2019-09-01,1900,45,2.4,2020-09-01,1800,51,2.8,0.4
40,057,2019-09-01,1176,33,2.8,2020-09-01,1234,40,3.2,0.4
40,065,2019-09-01,10656,299,2.8,2020-09-01,10955,353,3.2,0.4
40,141,2019-09-01,2975,93,3.1,2020-09-01,3046,106,3.5,0.4
46,005,2019-09-01,9449,279,3,2020-09-01,9473,321,3.4,0.4
46,027,2019-09-01,7475,217,2.9,2020-09-01,7487,247,3.3,0.4
46,037,2019-09-01,2764,96,3.5,2020-09-01,2765,108,3.9,0.4
46,049,2019-09-01,1055,34,3.2,2020-09-01,1056,38,3.6,0.4
46,093,2019-09-01,14255,464,3.3,2020-09-01,13850,519,3.7,0.4
46,115,2019-09-01,3161,98,3.1,2020-09-01,3169,112,3.5,0.4
55,107,2019-09-01,6577,248,3.8,2020-09-01,6508,271,4.2,0.4
72,003,2019-09-01,11481,1049,9.1,2020-09-01,11258,1070,9.5,0.4
72,099,2019-09-01,10171,994,9.8,2020-09-01,9899,1005,10.2,0.4
02,090,2019-09-01,44804,2163,4.8,2020-09-01,43508,2224,5.1,0.3
08,009,2019-09-01,2209,33,1.5,2020-09-01,2062,37,1.8,0.3
12,049,2019-09-01,8505,439,5.2,2020-09-01,8380,462,5.5,0.3
20,023,2019-09-01,1375,25,1.8,2020-09-01,1275,27,2.1,0.3
20,039,2019-09-01,1277,35,2.7,2020-09-01,1216,37,3,0.3
20,069,2019-09-01,3446,58,1.7,2020-09-01,3292,66,2,0.3
21,013,2019-09-01,8357,536,6.4,2020-09-01,7611,508,6.7,0.3
21,043,2019-09-01,9820,705,7.2,2020-09-01,8997,674,7.5,0.3
21,099,2019-09-01,7786,311,4,2020-09-01,7243,308,4.3,0.3
21,105,2019-09-01,1707,70,4.1,2020-09-01,1628,71,4.4,0.3
21,189,2019-09-01,1115,70,6.3,2020-09-01,1044,69,6.6,0.3
21,201,2019-09-01,824,35,4.2,2020-09-01,776,35,4.5,0.3
21,229,2019-09-01,6223,219,3.5,2020-09-01,5922,227,3.8,0.3
22,059,2019-09-01,6792,296,4.4,2020-09-01,6750,317,4.7,0.3
27,011,2019-09-01,2512,57,2.3,2020-09-01,2378,62,2.6,0.3
27,071,2019-09-01,5972,299,5,2020-09-01,5688,304,5.3,0.3
27,173,2019-09-01,5359,141,2.6,2020-09-01,5264,152,2.9,0.3
28,015,2019-09-01,3486,226,6.5,2020-09-01,3372,228,6.8,0.3
28,037,2019-09-01,2788,199,7.1,2020-09-01,2874,214,7.4,0.3
28,069,2019-09-01,3533,291,8.2,2020-09-01,3470,296,8.5,0.3
29,041,2019-09-01,3665,80,2.2,2020-09-01,3676,91,2.5,0.3
29,089,2019-09-01,4856,117,2.4,2020-09-01,4766,131,2.7,0.3
29,091,2019-09-01,16678,695,4.2,2020-09-01,16432,745,4.5,0.3
29,173,2019-09-01,5623,123,2.2,2020-09-01,5563,140,2.5,0.3
29,185,2019-09-01,3656,136,3.7,2020-09-01,3694,147,4,0.3
30,075,2019-09-01,984,21,2.1,2020-09-01,941,23,2.4,0.3
30,077,2019-09-01,3025,97,3.2,2020-09-01,2853,99,3.5,0.3
31,025,2019-09-01,13453,383,2.8,2020-09-01,13277,418,3.1,0.3
31,087,2019-09-01,1244,36,2.9,2020-09-01,1271,41,3.2,0.3
31,155,2019-09-01,11061,281,2.5,2020-09-01,10896,303,2.8,0.3
36,041,2019-09-01,2271,84,3.7,2020-09-01,2272,92,4,0.3
36,089,2019-09-01,43961,2048,4.7,2020-09-01,43537,2166,5,0.3
38,031,2019-09-01,1489,30,2,2020-09-01,1399,32,2.3,0.3
38,039,2019-09-01,1021,19,1.9,2020-09-01,980,22,2.2,0.3
38,063,2019-09-01,1387,31,2.2,2020-09-01,1290,32,2.5,0.3
41,069,2019-09-01,739,25,3.4,2020-09-01,695,26,3.7,0.3
46,003,2019-09-01,1519,49,3.2,2020-09-01,1520,53,3.5,0.3
46,015,2019-09-01,2441,77,3.2,2020-09-01,2446,86,3.5,0.3
46,043,2019-09-01,1580,40,2.5,2020-09-01,1580,45,2.8,0.3
46,063,2019-09-01,743,21,2.8,2020-09-01,744,23,3.1,0.3
46,065,2019-09-01,9952,243,2.4,2020-09-01,9918,263,2.7,0.3
47,127,2019-09-01,3673,106,2.9,2020-09-01,3590,115,3.2,0.3
48,205,2019-09-01,2788,48,1.7,2020-09-01,2617,53,2,0.3
49,033,2019-09-01,1298,26,2,2020-09-01,1331,31,2.3,0.3
72,011,2019-09-01,8590,696,8.1,2020-09-01,8372,700,8.4,0.3
72,017,2019-09-01,5790,645,11.1,2020-09-01,5548,635,11.4,0.3
72,035,2019-09-01,15722,1110,7.1,2020-09-01,15220,1128,7.4,0.3
72,037,2019-09-01,3624,375,10.3,2020-09-01,3524,374,10.6,0.3
72,071,2019-09-01,12012,1049,8.7,2020-09-01,11104,997,9,0.3
04,003,2019-09-01,51109,2808,5.5,2020-09-01,52459,2965,5.7,0.2
04,023,2019-09-01,19483,2186,11.2,2020-09-01,19110,2186,11.4,0.2
13,091,2019-09-01,7117,354,5,2020-09-01,6616,343,5.2,0.2
21,039,2019-09-01,2281,82,3.6,2020-09-01,2078,78,3.8,0.2
21,069,2019-09-01,6087,282,4.6,2020-09-01,6066,294,4.8,0.2
21,087,2019-09-01,5103,204,4,2020-09-01,4619,194,4.2,0.2
21,097,2019-09-01,8898,348,3.9,2020-09-01,8231,340,4.1,0.2
21,141,2019-09-01,12564,480,3.8,2020-09-01,11475,462,4,0.2
21,147,2019-09-01,4661,252,5.4,2020-09-01,4371,246,5.6,0.2
21,179,2019-09-01,23204,919,4,2020-09-01,22019,932,4.2,0.2
21,231,2019-09-01,7386,371,5,2020-09-01,6818,357,5.2,0.2
22,049,2019-09-01,6887,331,4.8,2020-09-01,6721,334,5,0.2
22,061,2019-09-01,22125,1289,5.8,2020-09-01,20626,1247,6,0.2
22,085,2019-09-01,9367,498,5.3,2020-09-01,9129,506,5.5,0.2
27,055,2019-09-01,10380,267,2.6,2020-09-01,9965,283,2.8,0.2
27,149,2019-09-01,5445,115,2.1,2020-09-01,5295,123,2.3,0.2
28,005,2019-09-01,4410,309,7,2020-09-01,4463,323,7.2,0.2
28,057,2019-09-01,10562,495,4.7,2020-09-01,10593,517,4.9,0.2
28,071,2019-09-01,29418,1284,4.4,2020-09-01,28358,1315,4.6,0.2
28,139,2019-09-01,9407,477,5.1,2020-09-01,9259,493,5.3,0.2
29,061,2019-09-01,4028,92,2.3,2020-09-01,4098,101,2.5,0.2
29,111,2019-09-01,4943,130,2.6,2020-09-01,4918,140,2.8,0.2
29,149,2019-09-01,4012,164,4.1,2020-09-01,4001,173,4.3,0.2
29,225,2019-09-01,17285,554,3.2,2020-09-01,16772,563,3.4,0.2
31,021,2019-09-01,3403,91,2.7,2020-09-01,3395,99,2.9,0.2
31,123,2019-09-01,2562,65,2.5,2020-09-01,2520,69,2.7,0.2
38,081,2019-09-01,2639,40,1.5,2020-09-01,2571,43,1.7,0.2
38,097,2019-09-01,4356,90,2.1,2020-09-01,4161,95,2.3,0.2
46,025,2019-09-01,1908,68,3.6,2020-09-01,1909,73,3.8,0.2
46,051,2019-09-01,4423,115,2.6,2020-09-01,4428,126,2.8,0.2
72,005,2019-09-01,14152,1395,9.9,2020-09-01,13823,1398,10.1,0.2
72,129,2019-09-01,11433,994,8.7,2020-09-01,10947,979,8.9,0.2
02,013,2019-09-01,3020,61,2,2020-09-01,2860,60,2.1,0.1
02,150,2019-09-01,5961,263,4.4,2020-09-01,5542,250,4.5,0.1
13,049,2019-09-01,4783,167,3.5,2020-09-01,4556,162,3.6,0.1
19,051,2019-09-01,4293,149,3.5,2020-09-01,3901,141,3.6,0.1
20,083,2019-09-01,1042,22,2.1,2020-09-01,1009,22,2.2,0.1
20,109,2019-09-01,1715,32,1.9,2020-09-01,1661,34,2,0.1
20,201,2019-09-01,3044,58,1.9,2020-09-01,3029,61,2,0.1
21,213,2019-09-01,8957,428,4.8,2020-09-01,8318,409,4.9,0.1
22,065,2019-09-01,3597,284,7.9,2020-09-01,3524,283,8,0.1
27,089,2019-09-01,5360,155,2.9,2020-09-01,5130,156,3,0.1
27,117,2019-09-01,4980,109,2.2,2020-09-01,4699,108,2.3,0.1
27,155,2019-09-01,1745,43,2.5,2020-09-01,1750,46,2.6,0.1
28,131,2019-09-01,6863,445,6.5,2020-09-01,6901,458,6.6,0.1
29,001,2019-09-01,10238,300,2.9,2020-09-01,10077,301,3,0.1
29,035,2019-09-01,2575,92,3.6,2020-09-01,2527,94,3.7,0.1
29,147,2019-09-01,10900,251,2.3,2020-09-01,11135,264,2.4,0.1
29,215,2019-09-01,8965,329,3.7,2020-09-01,8760,337,3.8,0.1
30,003,2019-09-01,4854,308,6.3,2020-09-01,4771,305,6.4,0.1
30,037,2019-09-01,371,14,3.8,2020-09-01,359,14,3.9,0.1
31,015,2019-09-01,1062,27,2.5,2020-09-01,1005,26,2.6,0.1
31,053,2019-09-01,19438,512,2.6,2020-09-01,20222,547,2.7,0.1
31,105,2019-09-01,1996,58,2.9,2020-09-01,1948,58,3,0.1
31,121,2019-09-01,3977,113,2.8,2020-09-01,3863,113,2.9,0.1
31,157,2019-09-01,18178,574,3.2,2020-09-01,17889,593,3.3,0.1
31,177,2019-09-01,11203,290,2.6,2020-09-01,11035,299,2.7,0.1
38,021,2019-09-01,2278,40,1.8,2020-09-01,2170,42,1.9,0.1
38,045,2019-09-01,2064,31,1.5,2020-09-01,1947,32,1.6,0.1
46,021,2019-09-01,779,25,3.2,2020-09-01,779,26,3.3,0.1
46,041,2019-09-01,2247,170,7.6,2020-09-01,2243,173,7.7,0.1
46,053,2019-09-01,2046,64,3.1,2020-09-01,2039,66,3.2,0.1
46,067,2019-09-01,3584,100,2.8,2020-09-01,3582,104,2.9,0.1
46,091,2019-09-01,2393,83,3.5,2020-09-01,2390,86,3.6,0.1
46,125,2019-09-01,4686,132,2.8,2020-09-01,4641,136,2.9,0.1
56,001,2019-09-01,20009,600,3,2020-09-01,21831,681,3.1,0.1
72,041,2019-09-01,15081,970,6.4,2020-09-01,14523,948,6.5,0.1
13,209,2019-09-01,3823,196,5.1,2020-09-01,3657,185,5.1,0
13,283,2019-09-01,2584,140,5.4,2020-09-01,2478,135,5.4,0
20,075,2019-09-01,1763,25,1.4,2020-09-01,1669,24,1.4,0
20,131,2019-09-01,5507,135,2.5,2020-09-01,5482,136,2.5,0
20,183,2019-09-01,2033,42,2.1,2020-09-01,1977,42,2.1,0
20,199,2019-09-01,873,15,1.7,2020-09-01,860,15,1.7,0
20,203,2019-09-01,1317,22,1.7,2020-09-01,1386,24,1.7,0
21,055,2019-09-01,3760,159,4.2,2020-09-01,3468,146,4.2,0
27,081,2019-09-01,3283,80,2.4,2020-09-01,3162,75,2.4,0
28,003,2019-09-01,15778,754,4.8,2020-09-01,16419,788,4.8,0
28,019,2019-09-01,3743,194,5.2,2020-09-01,3706,192,5.2,0
29,087,2019-09-01,2501,52,2.1,2020-09-01,2522,53,2.1,0
29,167,2019-09-01,14589,473,3.2,2020-09-01,14138,458,3.2,0
31,019,2019-09-01,27472,670,2.4,2020-09-01,27788,678,2.4,0
31,099,2019-09-01,3771,84,2.2,2020-09-01,3741,82,2.2,0
31,133,2019-09-01,1425,34,2.4,2020-09-01,1395,34,2.4,0
31,145,2019-09-01,5765,143,2.5,2020-09-01,5716,145,2.5,0
38,027,2019-09-01,1224,34,2.8,2020-09-01,1144,32,2.8,0
40,007,2019-09-01,2913,52,1.8,2020-09-01,2871,53,1.8,0
40,059,2019-09-01,1769,52,2.9,2020-09-01,1797,53,2.9,0
46,057,2019-09-01,3355,89,2.7,2020-09-01,3349,92,2.7,0
46,073,2019-09-01,1125,30,2.7,2020-09-01,1122,30,2.7,0
47,137,2019-09-01,2440,91,3.7,2020-09-01,2322,87,3.7,0
72,085,2019-09-01,11073,1022,9.2,2020-09-01,10624,977,9.2,0
02,261,2019-09-01,5224,282,5.4,2020-09-01,4825,254,5.3,-0.1
13,249,2019-09-01,2229,73,3.3,2020-09-01,2156,70,3.2,-0.1
21,053,2019-09-01,3973,175,4.4,2020-09-01,3715,159,4.3,-0.1
28,121,2019-09-01,76162,3029,4,2020-09-01,76664,2982,3.9,-0.1
29,005,2019-09-01,2603,64,2.5,2020-09-01,2662,63,2.4,-0.1
29,057,2019-09-01,3514,97,2.8,2020-09-01,3524,94,2.7,-0.1
29,075,2019-09-01,3389,73,2.2,2020-09-01,3439,73,2.1,-0.1
29,079,2019-09-01,4300,111,2.6,2020-09-01,4313,108,2.5,-0.1
29,081,2019-09-01,3672,103,2.8,2020-09-01,3793,101,2.7,-0.1
29,197,2019-09-01,1898,68,3.6,2020-09-01,1899,66,3.5,-0.1
29,207,2019-09-01,12896,450,3.5,2020-09-01,12962,444,3.4,-0.1
29,211,2019-09-01,2600,74,2.8,2020-09-01,2675,73,2.7,-0.1
31,001,2019-09-01,16777,463,2.8,2020-09-01,16643,451,2.7,-0.1
31,033,2019-09-01,4339,162,3.7,2020-09-01,4172,152,3.6,-0.1
31,047,2019-09-01,12923,345,2.7,2020-09-01,12997,340,2.6,-0.1
31,067,2019-09-01,10909,320,2.9,2020-09-01,10761,299,2.8,-0.1
31,125,2019-09-01,1932,47,2.4,2020-09-01,1880,44,2.3,-0.1
31,131,2019-09-01,8362,225,2.7,2020-09-01,8282,213,2.6,-0.1
31,171,2019-09-01,414,13,3.1,2020-09-01,394,12,3,-0.1
35,021,2019-09-01,271,14,5.2,2020-09-01,273,14,5.1,-0.1
38,085,2019-09-01,1233,44,3.6,2020-09-01,1214,43,3.5,-0.1
38,095,2019-09-01,1111,26,2.3,2020-09-01,1050,23,2.2,-0.1
40,139,2019-09-01,11254,209,1.9,2020-09-01,12057,214,1.8,-0.1
42,109,2019-09-01,20103,1009,5,2020-09-01,19527,965,4.9,-0.1
46,069,2019-09-01,691,23,3.3,2020-09-01,688,22,3.2,-0.1
47,027,2019-09-01,2841,153,5.4,2020-09-01,2728,144,5.3,-0.1
48,301,2019-09-01,615,4,0.7,2020-09-01,695,4,0.6,-0.1
20,187,2019-09-01,1041,23,2.2,2020-09-01,1071,21,2,-0.2
22,107,2019-09-01,1485,113,7.6,2020-09-01,1390,103,7.4,-0.2
27,125,2019-09-01,2193,74,3.4,2020-09-01,2140,68,3.2,-0.2
28,129,2019-09-01,6789,338,5,2020-09-01,6733,326,4.8,-0.2
29,039,2019-09-01,5760,167,2.9,2020-09-01,5720,157,2.7,-0.2
29,171,2019-09-01,2186,70,3.2,2020-09-01,2203,67,3,-0.2
30,069,2019-09-01,283,8,2.8,2020-09-01,268,7,2.6,-0.2
31,051,2019-09-01,2986,76,2.5,2020-09-01,2942,67,2.3,-0.2
31,077,2019-09-01,1175,33,2.8,2020-09-01,1176,30,2.6,-0.2
31,095,2019-09-01,4036,100,2.5,2020-09-01,4073,93,2.3,-0.2
31,097,2019-09-01,2028,62,3.1,2020-09-01,1999,57,2.9,-0.2
31,141,2019-09-01,17693,459,2.6,2020-09-01,17408,426,2.4,-0.2
31,185,2019-09-01,7290,178,2.4,2020-09-01,7370,163,2.2,-0.2
46,055,2019-09-01,1031,28,2.7,2020-09-01,1029,26,2.5,-0.2
46,079,2019-09-01,6665,228,3.4,2020-09-01,6642,212,3.2,-0.2
46,107,2019-09-01,1046,32,3.1,2020-09-01,1046,30,2.9,-0.2
46,121,2019-09-01,3095,174,5.6,2020-09-01,3079,167,5.4,-0.2
48,269,2019-09-01,251,4,1.6,2020-09-01,222,3,1.4,-0.2
55,061,2019-09-01,10975,309,2.8,2020-09-01,10797,285,2.6,-0.2
02,198,2019-09-01,2916,235,8.1,2020-09-01,2617,205,7.8,-0.3
20,025,2019-09-01,1118,22,2,2020-09-01,1125,19,1.7,-0.3
21,237,2019-09-01,1982,115,5.8,2020-09-01,1854,102,5.5,-0.3
29,169,2019-09-01,14680,589,4,2020-09-01,14524,544,3.7,-0.3
31,003,2019-09-01,3496,80,2.3,2020-09-01,3718,74,2,-0.3
