state.fips,county.fips,county,state.abbr,report.month.19,civilian.labor.force.19,unemployed.19,rate.unemployed.19,report.month.20,civilian.labor.force.20,unemployed.20,rate.unemployed.20,unemp.rate.diff
51,069,Frederick County,VA,2019-03-01,48058,1309,2.7,2020-03-01,48135,1344,2.8,0.1
51,079,Greene County,VA,2019-03-01,10496,264,2.5,2020-03-01,10747,284,2.6,0.1
51,107,Loudoun County,VA,2019-03-01,222801,5507,2.5,2020-03-01,226358,5946,2.6,0.1
51,111,Lunenburg County,VA,2019-03-01,5309,173,3.3,2020-03-01,5276,182,3.4,0.1
51,137,Orange County,VA,2019-03-01,17130,543,3.2,2020-03-01,17546,579,3.3,0.1
51,165,Rockingham County,VA,2019-03-01,41791,1119,2.7,2020-03-01,42441,1175,2.8,0.1
51,187,Warren County,VA,2019-03-01,20407,636,3.1,2020-03-01,20720,671,3.2,0.1
51,199,York County,VA,2019-03-01,32977,950,2.9,2020-03-01,33073,1005,3,0.1
51,540,Charlottesville city,VA,2019-03-01,26598,660,2.5,2020-03-01,27236,718,2.6,0.1
51,600,Fairfax city,VA,2019-03-01,13497,326,2.4,2020-03-01,13682,340,2.5,0.1
51,620,Franklin city,VA,2019-03-01,3582,148,4.1,2020-03-01,3575,149,4.2,0.1
51,630,Fredericksburg city,VA,2019-03-01,14227,512,3.6,2020-03-01,14433,531,3.7,0.1
51,820,Waynesboro city,VA,2019-03-01,10839,350,3.2,2020-03-01,10791,353,3.3,0.1
54,031,Hardy County,WV,2019-03-01,5807,349,6,2020-03-01,5897,358,6.1,0.1
54,037,Jefferson County,WV,2019-03-01,30066,962,3.2,2020-03-01,30613,997,3.3,0.1
54,061,Monongalia County,WV,2019-03-01,54086,2070,3.8,2020-03-01,56263,2216,3.9,0.1
54,071,Pendleton County,WV,2019-03-01,3640,155,4.3,2020-03-01,3783,166,4.4,0.1
55,075,Marinette County,WI,2019-03-01,19403,997,5.1,2020-03-01,19197,997,5.2,0.1
55,109,St. Croix County,WI,2019-03-01,50203,2055,4.1,2020-03-01,50044,2083,4.2,0.1
56,015,Goshen County,WY,2019-03-01,6476,239,3.7,2020-03-01,6561,252,3.8,0.1
56,021,Laramie County,WY,2019-03-01,48713,1795,3.7,2020-03-01,49529,1900,3.8,0.1
01,017,Chambers County,AL,2019-03-01,15763,537,3.4,2020-03-01,15521,520,3.4,0
01,019,Cherokee County,AL,2019-03-01,11733,388,3.3,2020-03-01,11298,368,3.3,0
01,037,Coosa County,AL,2019-03-01,4554,158,3.5,2020-03-01,4430,153,3.5,0
01,047,Dallas County,AL,2019-03-01,14893,865,5.8,2020-03-01,14448,832,5.8,0
01,051,Elmore County,AL,2019-03-01,37670,1130,3,2020-03-01,36704,1093,3,0
01,097,Mobile County,AL,2019-03-01,189946,7911,4.2,2020-03-01,186280,7854,4.2,0
01,101,Montgomery County,AL,2019-03-01,106155,3728,3.5,2020-03-01,103438,3656,3.5,0
01,123,Tallapoosa County,AL,2019-03-01,18523,659,3.6,2020-03-01,18243,649,3.6,0
01,127,Walker County,AL,2019-03-01,25355,951,3.8,2020-03-01,24917,941,3.8,0
01,129,Washington County,AL,2019-03-01,6881,346,5,2020-03-01,6680,335,5,0
02,013,Aleutians East Borough,AK,2019-03-01,2841,66,2.3,2020-03-01,2864,65,2.3,0
09,001,Fairfield County,CT,2019-03-01,475119,18494,3.9,2020-03-01,477271,18438,3.9,0
09,007,Middlesex County,CT,2019-03-01,92970,3256,3.5,2020-03-01,94310,3273,3.5,0
09,011,New London County,CT,2019-03-01,135577,5289,3.9,2020-03-01,136552,5353,3.9,0
12,037,Franklin County,FL,2019-03-01,4641,189,4.1,2020-03-01,4568,186,4.1,0
13,263,Talbot County,GA,2019-03-01,2838,138,4.9,2020-03-01,2798,138,4.9,0
18,001,Adams County,IN,2019-03-01,17348,484,2.8,2020-03-01,16286,460,2.8,0
18,113,Noble County,IN,2019-03-01,23756,762,3.2,2020-03-01,22558,717,3.2,0
18,155,Switzerland County,IN,2019-03-01,5017,182,3.6,2020-03-01,4737,170,3.6,0
18,175,Washington County,IN,2019-03-01,13677,499,3.6,2020-03-01,13201,481,3.6,0
18,179,Wells County,IN,2019-03-01,14403,434,3,2020-03-01,13876,413,3,0
19,009,Audubon County,IA,2019-03-01,3165,104,3.3,2020-03-01,3056,101,3.3,0
19,071,Fremont County,IA,2019-03-01,3688,96,2.6,2020-03-01,3639,95,2.6,0
19,077,Guthrie County,IA,2019-03-01,5639,250,4.4,2020-03-01,5636,250,4.4,0
20,007,Barber County,KS,2019-03-01,2256,54,2.4,2020-03-01,2300,56,2.4,0
20,061,Geary County,KS,2019-03-01,11383,535,4.7,2020-03-01,11399,534,4.7,0
20,127,Morris County,KS,2019-03-01,2947,90,3.1,2020-03-01,3047,94,3.1,0
20,135,Ness County,KS,2019-03-01,1282,36,2.8,2020-03-01,1319,37,2.8,0
20,173,Sedgwick County,KS,2019-03-01,249955,9044,3.6,2020-03-01,255145,9268,3.6,0
21,187,Owen County,KY,2019-03-01,5076,276,5.4,2020-03-01,5010,272,5.4,0
21,201,Robertson County,KY,2019-03-01,788,53,6.7,2020-03-01,808,54,6.7,0
23,003,Aroostook County,ME,2019-03-01,30397,1629,5.4,2020-03-01,30176,1642,5.4,0
23,013,Knox County,ME,2019-03-01,19709,827,4.2,2020-03-01,19446,824,4.2,0
23,021,Piscataquis County,ME,2019-03-01,7234,352,4.9,2020-03-01,7197,355,4.9,0
24,001,Allegany County,MD,2019-03-01,32727,1721,5.3,2020-03-01,32408,1705,5.3,0
26,093,Livingston County,MI,2019-03-01,104109,4061,3.9,2020-03-01,104487,4104,3.9,0
27,015,Brown County,MN,2019-03-01,14197,719,5.1,2020-03-01,14012,710,5.1,0
27,037,Dakota County,MN,2019-03-01,242654,8002,3.3,2020-03-01,240953,7985,3.3,0
27,053,Hennepin County,MN,2019-03-01,707163,21150,3,2020-03-01,702680,21055,3,0
27,083,Lyon County,MN,2019-03-01,14582,584,4,2020-03-01,14056,558,4,0
27,099,Mower County,MN,2019-03-01,20374,753,3.7,2020-03-01,20088,741,3.7,0
27,131,Rice County,MN,2019-03-01,37134,1430,3.9,2020-03-01,37128,1461,3.9,0
27,139,Scott County,MN,2019-03-01,83885,2697,3.2,2020-03-01,83257,2652,3.2,0
27,163,Washington County,MN,2019-03-01,143974,4729,3.3,2020-03-01,142949,4761,3.3,0
28,049,Hinds County,MS,2019-03-01,106546,5336,5,2020-03-01,104498,5183,5,0
28,073,Lamar County,MS,2019-03-01,30571,1233,4,2020-03-01,30673,1225,4,0
28,079,Leake County,MS,2019-03-01,8027,419,5.2,2020-03-01,7936,412,5.2,0
28,081,Lee County,MS,2019-03-01,40708,1650,4.1,2020-03-01,40762,1682,4.1,0
28,087,Lowndes County,MS,2019-03-01,25308,1273,5,2020-03-01,25035,1243,5,0
28,089,Madison County,MS,2019-03-01,53104,2252,4.2,2020-03-01,52133,2188,4.2,0
28,093,Marshall County,MS,2019-03-01,14327,736,5.1,2020-03-01,14268,728,5.1,0
28,097,Montgomery County,MS,2019-03-01,3979,227,5.7,2020-03-01,3909,222,5.7,0
28,115,Pontotoc County,MS,2019-03-01,14614,586,4,2020-03-01,14676,593,4,0
28,117,Prentiss County,MS,2019-03-01,11349,541,4.8,2020-03-01,11270,542,4.8,0
28,121,Rankin County,MS,2019-03-01,75799,2796,3.7,2020-03-01,74428,2791,3.7,0
28,137,Tate County,MS,2019-03-01,12277,632,5.1,2020-03-01,12256,627,5.1,0
28,145,Union County,MS,2019-03-01,13985,553,4,2020-03-01,14286,568,4,0
29,001,Adair County,MO,2019-03-01,10437,473,4.5,2020-03-01,10276,466,4.5,0
30,015,Chouteau County,MT,2019-03-01,2372,79,3.3,2020-03-01,2466,82,3.3,0
30,029,Flathead County,MT,2019-03-01,46977,2837,6,2020-03-01,48050,2873,6,0
30,031,Gallatin County,MT,2019-03-01,67140,1690,2.5,2020-03-01,69486,1737,2.5,0
30,033,Garfield County,MT,2019-03-01,720,22,3.1,2020-03-01,740,23,3.1,0
30,043,Jefferson County,MT,2019-03-01,5667,234,4.1,2020-03-01,5749,235,4.1,0
30,063,Missoula County,MT,2019-03-01,63711,2475,3.9,2020-03-01,64121,2525,3.9,0
30,093,Silver Bow County,MT,2019-03-01,16957,765,4.5,2020-03-01,17268,780,4.5,0
30,097,Sweet Grass County,MT,2019-03-01,1727,51,3,2020-03-01,1809,55,3,0
33,015,Rockingham County,NH,2019-03-01,186241,5825,3.1,2020-03-01,184567,5682,3.1,0
34,019,Hunterdon County,NJ,2019-03-01,63803,1901,3,2020-03-01,65205,1985,3,0
34,027,Morris County,NJ,2019-03-01,255019,7558,3,2020-03-01,260136,7829,3,0
36,047,Kings County,NY,2019-03-01,1209006,52997,4.4,2020-03-01,1174317,51175,4.4,0
36,061,New York County,NY,2019-03-01,919632,34704,3.8,2020-03-01,894046,34167,3.8,0
37,049,Craven County,NC,2019-03-01,42118,1807,4.3,2020-03-01,40593,1752,4.3,0
37,061,Duplin County,NC,2019-03-01,25402,1083,4.3,2020-03-01,25264,1096,4.3,0
37,063,Durham County,NC,2019-03-01,172441,6130,3.6,2020-03-01,170484,6151,3.6,0
37,085,Harnett County,NC,2019-03-01,53651,2577,4.8,2020-03-01,52964,2545,4.8,0
37,099,Jackson County,NC,2019-03-01,19598,912,4.7,2020-03-01,19308,899,4.7,0
37,105,Lee County,NC,2019-03-01,26608,1236,4.6,2020-03-01,25715,1194,4.6,0
37,117,Martin County,NC,2019-03-01,9218,484,5.3,2020-03-01,8854,472,5.3,0
37,125,Moore County,NC,2019-03-01,42927,1696,4,2020-03-01,42082,1699,4,0
37,175,Transylvania County,NC,2019-03-01,14381,587,4.1,2020-03-01,14228,588,4.1,0
37,177,Tyrrell County,NC,2019-03-01,1372,103,7.5,2020-03-01,1327,100,7.5,0
38,011,Bowman County,ND,2019-03-01,1738,31,1.8,2020-03-01,1709,30,1.8,0
38,023,Divide County,ND,2019-03-01,1417,19,1.3,2020-03-01,1364,18,1.3,0
38,061,Mountrail County,ND,2019-03-01,7033,114,1.6,2020-03-01,7334,114,1.6,0
40,053,Grant County,OK,2019-03-01,2613,56,2.1,2020-03-01,2601,54,2.1,0
45,001,Abbeville County,SC,2019-03-01,10140,383,3.8,2020-03-01,10176,382,3.8,0
46,031,Corson County,SD,2019-03-01,1393,68,4.9,2020-03-01,1392,68,4.9,0
46,035,Davison County,SD,2019-03-01,11045,359,3.3,2020-03-01,11052,370,3.3,0
46,039,Deuel County,SD,2019-03-01,2121,142,6.7,2020-03-01,2156,145,6.7,0
46,099,Minnehaha County,SD,2019-03-01,112052,3618,3.2,2020-03-01,113880,3600,3.2,0
46,107,Potter County,SD,2019-03-01,1035,34,3.3,2020-03-01,1022,34,3.3,0
46,135,Yankton County,SD,2019-03-01,11860,355,3,2020-03-01,11951,353,3,0
47,001,Anderson County,TN,2019-03-01,34940,1284,3.7,2020-03-01,34986,1297,3.7,0
47,019,Carter County,TN,2019-03-01,24524,1047,4.3,2020-03-01,24170,1049,4.3,0
47,067,Hancock County,TN,2019-03-01,2097,124,5.9,2020-03-01,2109,125,5.9,0
47,141,Putnam County,TN,2019-03-01,35246,1301,3.7,2020-03-01,35520,1318,3.7,0
47,149,Rutherford County,TN,2019-03-01,185290,4932,2.7,2020-03-01,188734,5141,2.7,0
47,161,Stewart County,TN,2019-03-01,5491,268,4.9,2020-03-01,5590,275,4.9,0
47,173,Union County,TN,2019-03-01,7685,325,4.2,2020-03-01,7687,321,4.2,0
47,187,Williamson County,TN,2019-03-01,129149,3302,2.6,2020-03-01,131402,3385,2.6,0
48,137,Edwards County,TX,2019-03-01,979,28,2.9,2020-03-01,1145,33,2.9,0
48,311,McMullen County,TX,2019-03-01,773,14,1.8,2020-03-01,902,16,1.8,0
51,007,Amelia County,VA,2019-03-01,6197,224,3.6,2020-03-01,6298,225,3.6,0
51,025,Brunswick County,VA,2019-03-01,6075,325,5.3,2020-03-01,5997,318,5.3,0
51,075,Goochland County,VA,2019-03-01,11183,337,3,2020-03-01,11317,338,3,0
51,081,Greensville County,VA,2019-03-01,4337,171,3.9,2020-03-01,4294,167,3.9,0
51,127,New Kent County,VA,2019-03-01,12480,323,2.6,2020-03-01,12635,327,2.6,0
51,131,Northampton County,VA,2019-03-01,5041,285,5.7,2020-03-01,5168,297,5.7,0
51,570,Colonial Heights city,VA,2019-03-01,8850,298,3.4,2020-03-01,8955,306,3.4,0
54,065,Morgan County,WV,2019-03-01,8067,343,4.3,2020-03-01,8221,357,4.3,0
55,033,Dunn County,WI,2019-03-01,24833,1041,4.2,2020-03-01,24531,1034,4.2,0
55,085,Oneida County,WI,2019-03-01,17550,978,5.6,2020-03-01,17041,948,5.6,0
56,043,Washakie County,WY,2019-03-01,3906,202,5.2,2020-03-01,3880,200,5.2,0
01,001,Autauga County,AL,2019-03-01,26255,831,3.2,2020-03-01,25557,795,3.1,-0.1
01,005,Barbour County,AL,2019-03-01,8426,357,4.2,2020-03-01,8434,349,4.1,-0.1
01,007,Bibb County,AL,2019-03-01,8694,310,3.6,2020-03-01,8524,296,3.5,-0.1
01,009,Blount County,AL,2019-03-01,25331,793,3.1,2020-03-01,24820,752,3,-0.1
01,015,Calhoun County,AL,2019-03-01,46300,1858,4,2020-03-01,45447,1786,3.9,-0.1
01,021,Chilton County,AL,2019-03-01,19813,619,3.1,2020-03-01,19380,573,3,-0.1
01,027,Clay County,AL,2019-03-01,6112,206,3.4,2020-03-01,5990,197,3.3,-0.1
01,029,Cleburne County,AL,2019-03-01,5818,221,3.8,2020-03-01,5623,209,3.7,-0.1
01,041,Crenshaw County,AL,2019-03-01,6490,226,3.5,2020-03-01,6268,211,3.4,-0.1
01,059,Franklin County,AL,2019-03-01,14646,473,3.2,2020-03-01,14467,446,3.1,-0.1
01,073,Jefferson County,AL,2019-03-01,318826,10422,3.3,2020-03-01,312923,9896,3.2,-0.1
01,075,Lamar County,AL,2019-03-01,5827,204,3.5,2020-03-01,5741,194,3.4,-0.1
01,077,Lauderdale County,AL,2019-03-01,42587,1506,3.5,2020-03-01,41758,1429,3.4,-0.1
01,093,Marion County,AL,2019-03-01,12967,508,3.9,2020-03-01,12629,486,3.8,-0.1
01,113,Russell County,AL,2019-03-01,24205,810,3.3,2020-03-01,23346,757,3.2,-0.1
01,117,Shelby County,AL,2019-03-01,115923,2979,2.6,2020-03-01,113769,2791,2.5,-0.1
01,133,Winston County,AL,2019-03-01,9949,376,3.8,2020-03-01,9987,372,3.7,-0.1
09,009,New Haven County,CT,2019-03-01,457133,19068,4.2,2020-03-01,461896,18949,4.1,-0.1
12,005,Bay County,FL,2019-03-01,83984,3748,4.5,2020-03-01,82867,3646,4.4,-0.1
13,269,Taylor County,GA,2019-03-01,2943,125,4.2,2020-03-01,3270,135,4.1,-0.1
16,033,Clark County,ID,2019-03-01,352,15,4.3,2020-03-01,360,15,4.2,-0.1
18,003,Allen County,IN,2019-03-01,185409,6113,3.3,2020-03-01,180623,5835,3.2,-0.1
18,011,Boone County,IN,2019-03-01,36132,953,2.6,2020-03-01,35067,867,2.5,-0.1
18,027,Daviess County,IN,2019-03-01,16722,462,2.8,2020-03-01,16219,443,2.7,-0.1
18,033,DeKalb County,IN,2019-03-01,22685,677,3,2020-03-01,22090,643,2.9,-0.1
18,075,Jay County,IN,2019-03-01,9502,322,3.4,2020-03-01,9004,294,3.3,-0.1
18,083,Knox County,IN,2019-03-01,18727,600,3.2,2020-03-01,17865,546,3.1,-0.1
18,117,Orange County,IN,2019-03-01,8754,329,3.8,2020-03-01,8405,311,3.7,-0.1
18,141,St. Joseph County,IN,2019-03-01,137275,5285,3.8,2020-03-01,132894,4976,3.7,-0.1
18,171,Warren County,IN,2019-03-01,4204,138,3.3,2020-03-01,4054,129,3.2,-0.1
19,029,Cass County,IA,2019-03-01,6977,278,4,2020-03-01,6847,267,3.9,-0.1
19,083,Hardin County,IA,2019-03-01,8223,327,4,2020-03-01,7952,313,3.9,-0.1
20,001,Allen County,KS,2019-03-01,6506,228,3.5,2020-03-01,6449,220,3.4,-0.1
20,015,Butler County,KS,2019-03-01,32243,1070,3.3,2020-03-01,32902,1047,3.2,-0.1
20,023,Cheyenne County,KS,2019-03-01,1249,33,2.6,2020-03-01,1304,32,2.5,-0.1
20,045,Douglas County,KS,2019-03-01,66081,2007,3,2020-03-01,66756,1906,2.9,-0.1
20,063,Gove County,KS,2019-03-01,1413,33,2.3,2020-03-01,1481,32,2.2,-0.1
20,079,Harvey County,KS,2019-03-01,16845,505,3,2020-03-01,17206,504,2.9,-0.1
20,097,Kiowa County,KS,2019-03-01,1275,31,2.4,2020-03-01,1274,29,2.3,-0.1
20,113,McPherson County,KS,2019-03-01,16987,390,2.3,2020-03-01,17296,388,2.2,-0.1
20,133,Neosho County,KS,2019-03-01,6037,264,4.4,2020-03-01,6212,267,4.3,-0.1
20,157,Republic County,KS,2019-03-01,2190,60,2.7,2020-03-01,2192,56,2.6,-0.1
20,169,Saline County,KS,2019-03-01,30169,1008,3.3,2020-03-01,30185,963,3.2,-0.1
20,171,Scott County,KS,2019-03-01,2686,54,2,2020-03-01,2797,53,1.9,-0.1
20,191,Sumner County,KS,2019-03-01,10774,386,3.6,2020-03-01,11039,385,3.5,-0.1
20,193,Thomas County,KS,2019-03-01,4268,99,2.3,2020-03-01,4277,94,2.2,-0.1
20,203,Wichita County,KS,2019-03-01,1360,28,2.1,2020-03-01,1181,24,2,-0.1
21,055,Crittenden County,KY,2019-03-01,3824,232,6.1,2020-03-01,3795,229,6,-0.1
23,007,Franklin County,ME,2019-03-01,14715,627,4.3,2020-03-01,14409,600,4.2,-0.1
23,015,Lincoln County,ME,2019-03-01,16030,671,4.2,2020-03-01,16112,654,4.1,-0.1
23,023,Sagadahoc County,ME,2019-03-01,19357,578,3,2020-03-01,19676,565,2.9,-0.1
25,015,Hampshire County,MA,2019-03-01,91300,2785,3.1,2020-03-01,89480,2649,3,-0.1
27,003,Anoka County,MN,2019-03-01,198820,7309,3.7,2020-03-01,197315,7175,3.6,-0.1
27,013,Blue Earth County,MN,2019-03-01,40837,1343,3.3,2020-03-01,41504,1324,3.2,-0.1
27,017,Carlton County,MN,2019-03-01,18090,1011,5.6,2020-03-01,17811,978,5.5,-0.1
27,049,Goodhue County,MN,2019-03-01,26870,1042,3.9,2020-03-01,26743,1011,3.8,-0.1
27,063,Jackson County,MN,2019-03-01,5628,219,3.9,2020-03-01,5542,210,3.8,-0.1
27,069,Kittson County,MN,2019-03-01,2295,102,4.4,2020-03-01,2265,98,4.3,-0.1
27,085,McLeod County,MN,2019-03-01,19358,935,4.8,2020-03-01,18893,885,4.7,-0.1
27,091,Martin County,MN,2019-03-01,9897,419,4.2,2020-03-01,9582,390,4.1,-0.1
27,109,Olmsted County,MN,2019-03-01,88856,2724,3.1,2020-03-01,88033,2629,3,-0.1
27,171,Wright County,MN,2019-03-01,76239,3255,4.3,2020-03-01,75565,3154,4.2,-0.1
28,033,DeSoto County,MS,2019-03-01,90536,3761,4.2,2020-03-01,89911,3666,4.1,-0.1
28,039,George County,MS,2019-03-01,8757,558,6.4,2020-03-01,8776,550,6.3,-0.1
28,047,Harrison County,MS,2019-03-01,85426,4163,4.9,2020-03-01,85611,4074,4.8,-0.1
28,053,Humphreys County,MS,2019-03-01,2260,232,10.3,2020-03-01,2305,235,10.2,-0.1
28,065,Jefferson Davis County,MS,2019-03-01,4149,262,6.3,2020-03-01,4106,256,6.2,-0.1
28,075,Lauderdale County,MS,2019-03-01,30935,1558,5,2020-03-01,30095,1481,4.9,-0.1
28,095,Monroe County,MS,2019-03-01,15260,775,5.1,2020-03-01,15449,770,5,-0.1
28,109,Pearl River County,MS,2019-03-01,23692,1159,4.9,2020-03-01,23651,1132,4.8,-0.1
28,113,Pike County,MS,2019-03-01,14453,866,6,2020-03-01,14463,857,5.9,-0.1
28,163,Yazoo County,MS,2019-03-01,9412,564,6,2020-03-01,9337,550,5.9,-0.1
29,089,Howard County,MO,2019-03-01,5017,185,3.7,2020-03-01,4896,178,3.6,-0.1
29,181,Ripley County,MO,2019-03-01,5074,293,5.8,2020-03-01,5038,287,5.7,-0.1
30,001,Beaverhead County,MT,2019-03-01,5011,175,3.5,2020-03-01,5052,170,3.4,-0.1
30,009,Carbon County,MT,2019-03-01,5483,248,4.5,2020-03-01,5516,243,4.4,-0.1
30,055,McCone County,MT,2019-03-01,913,19,2.1,2020-03-01,959,19,2,-0.1
30,057,Madison County,MT,2019-03-01,5277,183,3.5,2020-03-01,5578,191,3.4,-0.1
30,077,Powell County,MT,2019-03-01,2860,135,4.7,2020-03-01,2957,135,4.6,-0.1
30,099,Teton County,MT,2019-03-01,2650,107,4,2020-03-01,2752,108,3.9,-0.1
30,111,Yellowstone County,MT,2019-03-01,81709,3035,3.7,2020-03-01,81430,2897,3.6,-0.1
31,015,Boyd County,NE,2019-03-01,1090,45,4.1,2020-03-01,1145,46,4,-0.1
33,011,Hillsborough County,NH,2019-03-01,242976,7302,3,2020-03-01,241187,7041,2.9,-0.1
33,019,Sullivan County,NH,2019-03-01,23177,600,2.6,2020-03-01,22812,565,2.5,-0.1
36,005,Bronx County,NY,2019-03-01,602784,34669,5.8,2020-03-01,585223,33576,5.7,-0.1
36,081,Queens County,NY,2019-03-01,1148990,43242,3.8,2020-03-01,1115479,41383,3.7,-0.1
37,003,Alexander County,NC,2019-03-01,18224,633,3.5,2020-03-01,17775,610,3.4,-0.1
37,027,Caldwell County,NC,2019-03-01,36915,1570,4.3,2020-03-01,36056,1512,4.2,-0.1
37,031,Carteret County,NC,2019-03-01,31524,1472,4.7,2020-03-01,31118,1438,4.6,-0.1
37,103,Jones County,NC,2019-03-01,4452,187,4.2,2020-03-01,4278,176,4.1,-0.1
37,135,Orange County,NC,2019-03-01,79226,2753,3.5,2020-03-01,78345,2693,3.4,-0.1
37,145,Person County,NC,2019-03-01,18610,819,4.4,2020-03-01,18359,797,4.3,-0.1
38,001,Adams County,ND,2019-03-01,1020,26,2.5,2020-03-01,1060,25,2.4,-0.1
38,035,Grand Forks County,ND,2019-03-01,37227,927,2.5,2020-03-01,37101,908,2.4,-0.1
40,015,Caddo County,OK,2019-03-01,11892,392,3.3,2020-03-01,11717,376,3.2,-0.1
40,023,Choctaw County,OK,2019-03-01,5360,245,4.6,2020-03-01,5395,242,4.5,-0.1
40,045,Ellis County,OK,2019-03-01,2138,51,2.4,2020-03-01,2114,49,2.3,-0.1
40,137,Stephens County,OK,2019-03-01,18663,700,3.8,2020-03-01,18410,685,3.7,-0.1
45,021,Cherokee County,SC,2019-03-01,25403,888,3.5,2020-03-01,25618,870,3.4,-0.1
45,023,Chester County,SC,2019-03-01,13388,625,4.7,2020-03-01,13668,622,4.6,-0.1
45,055,Kershaw County,SC,2019-03-01,29117,980,3.4,2020-03-01,29798,969,3.3,-0.1
45,069,Marlboro County,SC,2019-03-01,9194,452,4.9,2020-03-01,9342,444,4.8,-0.1
45,087,Union County,SC,2019-03-01,11742,472,4,2020-03-01,11891,467,3.9,-0.1
46,003,Aurora County,SD,2019-03-01,1547,43,2.8,2020-03-01,1524,41,2.7,-0.1
46,009,Bon Homme County,SD,2019-03-01,2866,93,3.2,2020-03-01,2892,89,3.1,-0.1
46,011,Brookings County,SD,2019-03-01,19175,592,3.1,2020-03-01,19519,595,3,-0.1
46,013,Brown County,SD,2019-03-01,20771,676,3.3,2020-03-01,20822,660,3.2,-0.1
46,025,Clark County,SD,2019-03-01,1907,96,5,2020-03-01,1946,96,4.9,-0.1
46,045,Edmunds County,SD,2019-03-01,2070,65,3.1,2020-03-01,2065,61,3,-0.1
46,077,Kingsbury County,SD,2019-03-01,2744,100,3.6,2020-03-01,2662,94,3.5,-0.1
46,127,Union County,SD,2019-03-01,8471,289,3.4,2020-03-01,8492,276,3.3,-0.1
47,023,Chester County,TN,2019-03-01,8629,310,3.6,2020-03-01,8515,296,3.5,-0.1
47,075,Haywood County,TN,2019-03-01,7689,392,5.1,2020-03-01,7712,388,5,-0.1
47,115,Marion County,TN,2019-03-01,12615,569,4.5,2020-03-01,12721,557,4.4,-0.1
47,169,Trousdale County,TN,2019-03-01,5461,185,3.4,2020-03-01,5555,186,3.3,-0.1
47,183,Weakley County,TN,2019-03-01,16374,625,3.8,2020-03-01,16106,597,3.7,-0.1
51,036,Charles City County,VA,2019-03-01,3629,145,4,2020-03-01,3689,144,3.9,-0.1
51,043,Clarke County,VA,2019-03-01,7478,214,2.9,2020-03-01,7612,212,2.8,-0.1
51,045,Craig County,VA,2019-03-01,2305,80,3.5,2020-03-01,2306,79,3.4,-0.1
51,113,Madison County,VA,2019-03-01,7215,191,2.6,2020-03-01,7406,183,2.5,-0.1
51,157,Rappahannock County,VA,2019-03-01,3621,108,3,2020-03-01,3677,106,2.9,-0.1
51,530,Buena Vista city,VA,2019-03-01,3438,102,3,2020-03-01,3733,108,2.9,-0.1
54,003,Berkeley County,WV,2019-03-01,57065,2192,3.8,2020-03-01,58550,2179,3.7,-0.1
55,047,Green Lake County,WI,2019-03-01,9237,456,4.9,2020-03-01,9034,432,4.8,-0.1
55,053,Jackson County,WI,2019-03-01,10118,531,5.2,2020-03-01,10089,514,5.1,-0.1
55,057,Juneau County,WI,2019-03-01,13282,562,4.2,2020-03-01,13351,548,4.1,-0.1
55,069,Lincoln County,WI,2019-03-01,15022,688,4.6,2020-03-01,15016,677,4.5,-0.1
55,083,Oconto County,WI,2019-03-01,20529,936,4.6,2020-03-01,20515,928,4.5,-0.1
55,093,Pierce County,WI,2019-03-01,25229,1077,4.3,2020-03-01,25141,1062,4.2,-0.1
55,105,Rock County,WI,2019-03-01,85227,3524,4.1,2020-03-01,84427,3343,4,-0.1
55,111,Sauk County,WI,2019-03-01,34909,1228,3.5,2020-03-01,34976,1178,3.4,-0.1
55,115,Shawano County,WI,2019-03-01,20740,805,3.9,2020-03-01,20636,776,3.8,-0.1
56,029,Park County,WY,2019-03-01,14359,729,5.1,2020-03-01,14768,739,5,-0.1
01,003,Baldwin County,AL,2019-03-01,97617,3149,3.2,2020-03-01,95672,2873,3,-0.2
01,031,Coffee County,AL,2019-03-01,21534,730,3.4,2020-03-01,20887,671,3.2,-0.2
01,033,Colbert County,AL,2019-03-01,23709,985,4.2,2020-03-01,23231,934,4,-0.2
01,039,Covington County,AL,2019-03-01,15731,619,3.9,2020-03-01,15269,571,3.7,-0.2
01,043,Cullman County,AL,2019-03-01,38907,1193,3.1,2020-03-01,38167,1102,2.9,-0.2
01,049,DeKalb County,AL,2019-03-01,31078,1052,3.4,2020-03-01,30519,970,3.2,-0.2
01,057,Fayette County,AL,2019-03-01,6588,232,3.5,2020-03-01,6452,211,3.3,-0.2
01,061,Geneva County,AL,2019-03-01,11080,375,3.4,2020-03-01,10786,343,3.2,-0.2
01,069,Houston County,AL,2019-03-01,46447,1613,3.5,2020-03-01,45446,1497,3.3,-0.2
01,071,Jackson County,AL,2019-03-01,23817,925,3.9,2020-03-01,22918,850,3.7,-0.2
01,079,Lawrence County,AL,2019-03-01,14326,507,3.5,2020-03-01,14042,462,3.3,-0.2
01,083,Limestone County,AL,2019-03-01,43933,1356,3.1,2020-03-01,43393,1247,2.9,-0.2
01,087,Macon County,AL,2019-03-01,7814,380,4.9,2020-03-01,7695,360,4.7,-0.2
01,089,Madison County,AL,2019-03-01,185552,5532,3,2020-03-01,183461,5079,2.8,-0.2
01,095,Marshall County,AL,2019-03-01,43974,1298,3,2020-03-01,43371,1202,2.8,-0.2
01,103,Morgan County,AL,2019-03-01,58362,1728,3,2020-03-01,57344,1615,2.8,-0.2
01,109,Pike County,AL,2019-03-01,15401,571,3.7,2020-03-01,15276,540,3.5,-0.2
